image_id,dataset,class_label,orig_split,source_image,source_mask,width,height,n_lesions,lesion_area_px,lesion_ratio,contrast,edge_sharpness,mean_intensity,image_hash,split
test_0281,TN3K,nodule,test,0281.jpg,0281.jpg,416,357,2,24869,0.16745448179271707,0.0986827471046322,79.10750174216062,41.29911387631976,7be5cf7c953ff4439f8b60988588cae9,
test_0282,TN3K,nodule,test,0282.jpg,0282.jpg,431,344,1,19096,0.12879728052662817,0.179420820253576,101.5264709552613,74.27943398262559,aa3939320a0f6126c23d496b7b3fd99e,
test_0283,TN3K,nodule,test,0283.jpg,0283.jpg,480,355,2,5468,0.03208920187793427,0.22044883513911873,97.72203655718587,57.59991784037559,c1892d011b9adde9aacaddbd9149e5b3,
test_0284,TN3K,nodule,test,0284.jpg,0284.jpg,411,361,2,10982,0.07401715968754002,0.33194239827660554,159.10566643576743,96.3195300968518,98d518e50b8f1070ef215c1caf7bc6ee,
test_0285,TN3K,nodule,test,0285.jpg,0285.jpg,465,374,2,3910,0.022482893450635387,0.02733141211580483,55.622653667122805,73.5878787878788,5961fa7df158ba210f5399176f7c0bdb,
test_0286,TN3K,nodule,test,0286.jpg,0286.jpg,465,377,1,39115,0.22312540999971478,0.33747190253895865,79.31511735960696,65.5530418413622,14ceed7181ffc3da126ad4666ef0f2c9,
test_0287,TN3K,nodule,test,0287.jpg,0287.jpg,464,382,1,7971,0.04497088824697599,0.2703934016163128,118.25539615676233,51.3957223776855,3b15a5ece2ad16b860e88f8780804f89,
test_0288,TN3K,nodule,test,0288.jpg,0288.jpg,418,389,1,53553,0.32935019249455727,0.19474178771918696,60.419449624871866,35.95904109420548,95a10552f24f22c5379877fae8d5bac6,
test_0289,TN3K,nodule,test,0289.jpg,0289.jpg,418,392,1,1968,0.01201054584513231,0.18704886319097597,72.08214778493881,47.747711405136215,b6a863adcc40658380287356370aca2a,
test_0290,TN3K,nodule,test,0290.jpg,0290.jpg,478,371,1,30864,0.17404053276793469,0.09646930884983934,61.068193762301085,48.03899333476187,e549a1ddb28bf960c278ce6ed703fbb2,
test_0291,TN3K,nodule,test,0291.jpg,0291.jpg,478,370,3,12083,0.06831957480493045,0.029633137403238755,51.004759040836205,54.69321497229447,aa35a03fe7e0af0cce9cc805a58f610c,
test_0292,TN3K,nodule,test,0292.jpg,0292.jpg,624,531,1,155608,0.46962673233859675,0.1850180214552075,77.21055557793619,63.396548602057074,ae0529d7c2383aca17be23b7ebd2452a,
test_0293,TN3K,nodule,test,0293.jpg,0293.jpg,416,388,1,11985,0.07425282513877875,0.14199479753565217,59.75106978355341,38.346674266455196,de65528502480cf8a455085fe3c5f451,
test_0294,TN3K,nodule,test,0294.jpg,0294.jpg,874,624,1,39501,0.07242892976588629,0.037353330498744834,45.436338347938666,69.86690833480021,f18ada33647fa8f5d4d31e38d115f2bc,
test_0295,TN3K,nodule,test,0295.jpg,0295.jpg,1114,736,1,379230,0.4625297595816096,0.19237718309318264,36.905745641827,50.109532335492936,ab19c7c04e05dbabf8a681ec72ec4ab7,
test_0296,TN3K,nodule,test,0296.jpg,0296.jpg,463,372,1,7098,0.04121089667665297,0.13551760870926233,104.16689993853242,55.97627673657075,6ef3e2f4f2b3f475f777443a0b9fd013,
test_0297,TN3K,nodule,test,0297.jpg,0297.jpg,412,354,1,7733,0.053020953321265975,0.016505589110078253,49.759427088354805,31.815911085513687,4f6b48073b7954e8fb321e4800ca949e,
test_0298,TN3K,nodule,test,0298.jpg,0298.jpg,407,384,1,7413,0.04743166461916462,0.1470934848601071,74.11603187666624,23.51927211302211,2ac66f4520e25ad6135761435df9f457,
test_0299,TN3K,nodule,test,0299.jpg,0299.jpg,860,624,1,240696,0.4485241502683363,0.09067064102620487,24.297972277593182,39.23433586762075,077f3019fb562bf761325e4703571386,
test_0300,TN3K,nodule,test,0300.jpg,0300.jpg,465,377,1,68710,0.391945466472719,0.10536786619639311,67.3977533038858,76.11243261743817,4606d6ae1f41ff460b15278d5a59445c,
test_0301,TN3K,nodule,test,0301.jpg,0301.jpg,980,725,1,195263,0.27482477128782545,0.05934808051682326,48.488303722563636,94.1974018296974,83cbf486f074729bc4c34bc039c4acb2,
test_0302,TN3K,nodule,test,0302.jpg,0302.jpg,433,399,1,80313,0.464863081491257,0.16718661838513973,63.53759655237393,97.73155174309909,46e7827c76eb35539da451ba626bd6b3,
test_0303,TN3K,nodule,test,0303.jpg,0303.jpg,464,373,1,36276,0.20960062864010354,0.023013245868503698,48.54105316951437,61.706468984006655,1f8a83915dc0e8c33e3955a5e967513e,
test_0304,TN3K,nodule,test,0304.jpg,0304.jpg,710,705,1,265697,0.5308101088802317,0.14682233452714744,42.12850659982096,14.242701028868245,2724ce43686afb69d9d4f27b4853caf6,
test_0305,TN3K,nodule,test,0305.jpg,0305.jpg,543,343,1,2450,0.013154433043935806,0.21482633053221287,100.52788940271434,64.41906802184172,c304f46cc83f7bf4e9c92e87aed7aec2,
test_0306,TN3K,nodule,test,0306.jpg,0306.jpg,1312,722,1,109341,0.11542822275521925,0.22337635777197776,58.272187632647174,66.85320670900614,5bfca4d0f77d9e76403cadf4c23181da,
test_0307,TN3K,nodule,test,0307.jpg,0307.jpg,885,772,1,199705,0.2922996984865783,0.3063068197592109,67.17404753433989,56.076417552179386,4a136e5fb1325f868546da3ddb364f1a,
test_0308,TN3K,nodule,test,0308.jpg,0308.jpg,464,380,1,65061,0.3689938747731397,0.20796440742923794,70.27769463670366,45.965171279491834,0b4993be8d8292e65d20c08d50cf44f3,
test_0309,TN3K,nodule,test,0309.jpg,0309.jpg,466,378,1,50113,0.2844937211890002,0.2270763631612392,66.6387144539764,74.28903535663193,106dc96f3857480fb4ebe704dc14e589,
test_0310,TN3K,nodule,test,0310.jpg,0310.jpg,466,374,1,3507,0.020122329072089235,0.038816397789627796,121.30039320673077,79.44332813109637,bea720e56de356d94d72b0c0baba103b,
test_0311,TN3K,nodule,test,0311.jpg,0311.jpg,467,380,1,9568,0.053916375521244224,0.021543235465869722,87.31826913558116,72.4795052406176,cc084eaaf2c3aa692d499e83b1aa83b1,
test_0312,TN3K,nodule,test,0312.jpg,0312.jpg,1272,736,1,16366,0.01748145679518731,0.05132594229817479,25.921366881285692,53.52482289957616,0bb36f5e4b50cab3764cae2da07edb55,
test_0313,TN3K,nodule,test,0313.jpg,0313.jpg,403,359,1,27598,0.19075595982775423,0.031217257251107716,87.29260885636141,89.13196983625593,07a2655714ab1e58e5b057162729f463,
test_0314,TN3K,nodule,test,0314.jpg,0314.jpg,320,381,1,41623,0.3413959973753281,0.15260743581461822,63.39254690175418,28.150213254593176,e2a850c0bea2c6977a9282f97b5b9bf8,
test_0315,TN3K,nodule,test,0315.jpg,0315.jpg,436,347,1,46564,0.3077756920392354,0.3106288063431426,94.66723644104115,67.07772387171826,385ce2e12082450e6448ff6d73ac40ba,
test_0316,TN3K,nodule,test,0316.jpg,0316.jpg,433,387,1,33056,0.19726563665550723,0.19608293403568516,116.78271225389568,67.148921949502,732853f65c8ea86553fa2729fbb4c9d5,
test_0317,TN3K,nodule,test,0317.jpg,0317.jpg,983,594,1,11200,0.019181300971738407,0.11004783451842276,36.317634810093864,50.00788659740847,1782512682e1e64b1d58ec45e68ea2c0,
test_0318,TN3K,nodule,test,0318.jpg,0318.jpg,986,709,1,36512,0.052229091626923616,0.15131459313641052,32.79124685671802,50.408534718785134,54b6d2c41cd972290c162b0db54d7179,
test_0319,TN3K,nodule,test,0319.jpg,0319.jpg,471,326,1,7989,0.05203001055058419,0.06322232602079114,82.0979373387695,80.68182173420342,5631614a873c1f0e2bff3111b78ba8b9,
test_0320,TN3K,nodule,test,0320.jpg,0320.jpg,530,378,1,3322,0.016581810921433564,0.052711937674929495,67.09414815995883,51.97657482280124,9c90a97b39b60a2c0e2291739425dd91,
test_0321,TN3K,nodule,test,0321.jpg,0321.jpg,980,730,1,180900,0.25286552977355325,0.15393563160530524,38.69519096347353,54.481558568632934,5ad3e4846e6f23efd0804b58e5ac38a3,
test_0322,TN3K,nodule,test,0322.jpg,0322.jpg,974,744,1,142439,0.19656085094168818,0.1468901864740785,40.67124089849701,53.370179781855114,35bf62bc6e79f22745faf5a34eea5678,
test_0323,TN3K,nodule,test,0323.jpg,0323.jpg,989,711,1,174693,0.24843318699790523,0.1492531745855682,59.54049365325327,74.29882291706663,b27fa7aa2d6738c859b2602771ebf587,
test_0324,TN3K,nodule,test,0324.jpg,0324.jpg,980,719,1,148294,0.2104595384746388,0.14586732812176662,54.504162948883085,81.62093184979138,fd7cfb9843756d65b16725c8cce2e4b2,
test_0325,TN3K,nodule,test,0325.jpg,0325.jpg,371,373,1,1711,0.012364235491353707,0.13329382005082213,85.8450814173252,83.56657248361432,83217bb788db2b6eaf045324e68e9aa3,
test_0326,TN3K,nodule,test,0326.jpg,0326.jpg,466,378,1,2965,0.016832436360333356,0.04679166163732661,109.08245131496953,77.14734200785703,333ad446450eee0f3a3a07a2dfd27fdf,
test_0327,TN3K,nodule,test,0327.jpg,0327.jpg,380,298,1,1681,0.0148445778876722,0.18154313393736704,144.39869100580358,69.9071264570823,6f82ff11cfb6599ad275b6fa2645a9c1,
test_0328,TN3K,nodule,test,0328.jpg,0328.jpg,402,358,1,15162,0.10535312265488202,0.14221446493447037,125.20503127647544,89.21953778593068,152c57a08e4adde4e54bf7f739f2de78,
test_0329,TN3K,nodule,test,0329.jpg,0329.jpg,1127,744,1,297253,0.3545107383766971,0.13209271850343213,30.67115292462449,37.972396742708305,d1e133873c56e6b57fe6142e841fd1c5,
test_0330,TN3K,nodule,test,0330.jpg,0330.jpg,879,744,1,178456,0.2728785154195261,0.14558282191316266,46.12503462840782,45.76744865254994,07821678efc187f4790bfa6c023d61c7,
test_0331,TN3K,nodule,test,0331.jpg,0331.jpg,386,375,1,45021,0.3110259067357513,0.19748582874077295,69.15000248874138,70.66131260794474,1b59db232ec4203aabc3afe901446000,
test_0332,TN3K,nodule,test,0332.jpg,0332.jpg,402,360,1,33464,0.23123272526257602,0.13130439307569033,109.85406134163642,69.00389027086788,bfcf3e1f4b6944e7f43b6f640da9e5f2,
test_0333,TN3K,nodule,test,0333.jpg,0333.jpg,465,376,1,22940,0.13120567375886524,0.0194474818966551,78.12208321660285,78.74653397391901,0e13f29deca7ca432ee7ea3ecf131dcf,
test_0334,TN3K,nodule,test,0334.jpg,0334.jpg,371,372,2,24268,0.17583978204793785,0.25112147433834636,111.00798684347237,78.39153841694925,30e92f9187a4af045105564096fb173e,
test_0335,TN3K,nodule,test,0335.jpg,0335.jpg,481,397,1,58136,0.30444550343794674,0.2296313201744826,75.73449184053979,56.17109087386166,7d6a2289757835b945266399fbbfc16f,
test_0336,TN3K,nodule,test,0336.jpg,0336.jpg,417,382,1,65394,0.4105239368714452,0.14939279689192908,53.08036621373909,27.84006302811154,6e5c5de44f31e405e5e69ef51616e9b9,
test_0337,TN3K,nodule,test,0337.jpg,0337.jpg,417,388,1,673,0.0041595589507775225,0.0004239024320311028,84.12548104674197,25.96825632277683,b9263052eab39cdf28f21db5252b2190,
test_0338,TN3K,nodule,test,0338.jpg,0338.jpg,412,336,1,3280,0.02369394359685622,0.293301264779858,170.7543776870397,79.44106853906611,aeb4cdb72614f771d070d4cc1aa4f789,
test_0339,TN3K,nodule,test,0339.jpg,0339.jpg,415,386,1,35303,0.220382046319995,0.12106184564906314,60.51542770121149,36.668986828141584,faebcabd038071ee0a8a48171ef06da2,
test_0340,TN3K,nodule,test,0340.jpg,0340.jpg,1152,716,1,151037,0.18311243986654252,0.2702902060910095,58.6692428205069,50.26399072780882,2a5bd51e02790938d2c605c8d209867c,
test_0341,TN3K,nodule,test,0341.jpg,0341.jpg,1168,695,1,37486,0.04617867349955652,0.20686639748097763,43.31690798333307,46.579856115107916,e4555c25eb35c3b706112d73137104ef,
test_0342,TN3K,nodule,test,0342.jpg,0342.jpg,466,376,1,6487,0.03702287462332207,0.10395234094840648,67.72273854344644,50.33184184092777,72928f4d724c9734e63af3c7cc8b0db8,
test_0343,TN3K,nodule,test,0343.jpg,0343.jpg,464,336,2,4795,0.03075610632183908,0.06898245992619191,103.78960310358377,56.83426980706076,ad6da006a8dda3db4172ddf2512058bb,
test_0344,TN3K,nodule,test,0344.jpg,0344.jpg,433,368,1,34193,0.21458605281654786,0.0531317878848757,59.68510874482978,55.228147906416304,9b8e42c5acdccc05f5a7070e617a90fb,
test_0345,TN3K,nodule,test,0345.jpg,0345.jpg,659,534,1,22785,0.06474740413633186,0.042726738452147646,58.24049957443523,61.17425392008093,5ea8d966a56260c76738915c61498fcc,
test_0346,TN3K,nodule,test,0346.jpg,0346.jpg,1100,747,1,4963,0.0060399172447365215,0.07322401235101415,50.308936693849496,13.803705732018985,cf0f56630800cd7e08bcecd22c48682d,
test_0347,TN3K,nodule,test,0347.jpg,0347.jpg,418,346,1,1918,0.013261609093674806,0.062048169315330075,62.34726130601768,30.805148380673174,a79a8b0060f65005dfd54d6004ee0096,
test_0348,TN3K,nodule,test,0348.jpg,0348.jpg,989,618,2,32478,0.053137915124623285,0.07162793310282158,50.465037288874086,69.13400806934533,dc17011e6d2fa7fe4b96d6c6cbd920d1,
test_0349,TN3K,nodule,test,0349.jpg,0349.jpg,980,661,1,50584,0.07808823983451171,0.16721669067431047,44.91491035576383,63.27729784803483,6031be130605564722b368c88238b0c6,
test_0350,TN3K,nodule,test,0350.jpg,0350.jpg,436,385,1,79300,0.4724174907661146,0.008542121676908562,29.733726412496715,28.70912665316335,b5ff70b1f96eaf506464e5bb7c9a6ebf,
test_0351,TN3K,nodule,test,0351.jpg,0351.jpg,434,366,1,16566,0.10429100249301201,0.03880819888323753,76.95655146116101,29.820087633149505,0ce928490d15ce915616cac47d398a09,
test_0352,TN3K,nodule,test,0352.jpg,0352.jpg,436,313,1,1818,0.013321804379048568,0.05119867065580214,77.48341051886999,39.803594981973795,50a85596ea8c32dd39e9644327662588,
test_0353,TN3K,nodule,test,0353.jpg,0353.jpg,479,335,1,4599,0.02866045555105475,0.08077856284923216,86.79761380864726,39.199638550462716,c98e2c60c20b16d3c477d2b214a4d4c3,
test_0354,TN3K,nodule,test,0354.jpg,0354.jpg,434,318,2,2507,0.018165087093875897,0.058995010198084154,81.51846133093954,41.07030548068284,19ebca94345b62d241d5cf1d798ea21f,
test_0355,TN3K,nodule,test,0355.jpg,0355.jpg,434,318,2,19918,0.14432078369996812,0.0004618407465981459,99.21071348070039,47.29236588122772,93540a729228e05e1faac06ce80ec74c,
test_0356,TN3K,nodule,test,0356.jpg,0356.jpg,419,389,1,54752,0.3359203882422956,0.14399802536110604,52.200571252818605,32.275800504322326,a92f34227cbc1220781d0426b40bcb25,
test_0357,TN3K,nodule,test,0357.jpg,0357.jpg,287,315,1,10810,0.11957303246501853,0.10424064549826785,207.74458485426635,101.17252364360378,f1b6d75ff909cacdeecf60360c7e68e1,
test_0358,TN3K,nodule,test,0358.jpg,0358.jpg,434,295,3,10742,0.08390221041943295,0.05365451008433238,68.00791143061915,33.048590174177924,750ca13c8a9a7fe0d08cad7dbcf25b60,
test_0359,TN3K,nodule,test,0359.jpg,0359.jpg,434,357,1,63813,0.4118615188010688,0.13611180840429551,50.418086874076614,25.13130413455705,97a51b7d9c23ced383fc085dc038aec3,
test_0360,TN3K,nodule,test,0360.jpg,0360.jpg,715,512,1,47392,0.12945804195804195,0.09770660257007963,71.05626232324049,47.49825174825175,bd8cc061783b8573b45dada54b3f52e7,
test_0361,TN3K,nodule,test,0361.jpg,0361.jpg,401,355,1,54664,0.3839977520986267,0.047275577497359805,68.4378717836097,48.135991008394505,1e738abd04c76008c57cee97f17e915a,
test_0362,TN3K,nodule,test,0362.jpg,0362.jpg,406,362,2,24992,0.17004599515553984,0.018150862539578542,61.7464238423931,41.100189151675146,4a80da74eb93542feae0426804445fca,
test_0363,TN3K,nodule,test,0363.jpg,0363.jpg,1244,722,1,63868,0.0711091911535481,0.12403831637730679,40.961118338832186,62.50829911553295,50f6972ebd796510b80632fa3406da66,
test_0364,TN3K,nodule,test,0364.jpg,0364.jpg,434,391,1,37771,0.22258300234539818,0.08714078517300751,55.27730093935424,54.185663606255964,c70fb6653c2dfacf4a7fed62ef97c06a,
test_0365,TN3K,nodule,test,0365.jpg,0365.jpg,255,289,1,3467,0.04704525408779429,0.0907146182796875,85.00222752287019,130.67407558178982,7ceeb725358d8e4ca321a1bb3fb99c24,
test_0366,TN3K,nodule,test,0366.jpg,0366.jpg,400,360,1,2176,0.015111111111111112,0.08493143822138305,78.52776746934322,28.35740277777778,1c312e8a025ab202d13503f1a8dc9bf2,
test_0367,TN3K,nodule,test,0367.jpg,0367.jpg,417,382,1,41627,0.261321832586287,0.09857704379934747,80.28386878596261,56.78463093399626,553fa6e082a91e99e9da6645f6077834,
test_0368,TN3K,nodule,test,0368.jpg,0368.jpg,415,385,1,6854,0.042897825066499765,0.03176382312481455,52.95042019090862,55.12674072915037,34be55082effc1f539462a7dc17a27ed,
test_0369,TN3K,nodule,test,0369.jpg,0369.jpg,555,374,2,3089,0.014881726646432529,0.06627328204235353,61.46638485794004,61.979992291757,edb7aa16cefdba1b8854a2ca9b32e387,
test_0370,TN3K,nodule,test,0370.jpg,0370.jpg,555,381,1,25005,0.11825211037809463,0.06315984818340013,72.79530202557412,55.56505639497765,779e5bf368f3dcafbece0bcf47e6cdea,
test_0371,TN3K,nodule,test,0371.jpg,0371.jpg,468,377,1,18097,0.10256977034165363,0.4124296854437133,128.71159913987546,106.9888458137795,607f64116e100a8549afb8105369bbe9,
test_0372,TN3K,nodule,test,0372.jpg,0372.jpg,291,321,1,26320,0.281765530826134,0.23446182651210637,137.8197667423238,74.49629058676173,31fb15c627c8195d4d77f4f53dbfc57c,
test_0373,TN3K,nodule,test,0373.jpg,0373.jpg,451,365,2,7530,0.045743097530601705,0.14307380907729467,101.88860303072725,46.39732102177809,22dcb9fc173f33e3591080edd8dc84c3,
test_0374,TN3K,nodule,test,0374.jpg,0374.jpg,450,366,1,19651,0.11931390406800244,0.10414252520131549,59.15459877176944,34.58051608986035,fdf1e4af866ff39d58612cccb21727a3,
test_0375,TN3K,nodule,test,0375.jpg,0375.jpg,656,678,1,162422,0.3651836463054896,0.10210826321483435,34.10817641468499,13.66109522267789,5525a8848db38e11d4a7d6d31b9125d7,
test_0376,TN3K,nodule,test,0376.jpg,0376.jpg,486,337,1,53026,0.3237596317055598,0.11937675544767719,77.23195853469409,47.13423331013176,af1892fff5f247177e743fd97fb89561,
test_0377,TN3K,nodule,test,0377.jpg,0377.jpg,432,398,1,40360,0.23473850735157267,0.10482643324921642,41.12246721508262,36.85198562255723,1dadd83f9593df78e72ac77907a98ef6,
test_0378,TN3K,nodule,test,0378.jpg,0378.jpg,513,309,1,837,0.005280190768182593,0.15461482491997297,99.19827054941615,68.53921661399093,9f8a1e8c2ca7b884dd410dec6b782be3,
test_0379,TN3K,nodule,test,0379.jpg,0379.jpg,464,372,1,33772,0.1956572117167223,0.048312928486897846,61.23141284347969,94.12231182795699,f69ca50fd4b72bcd86919113b3a1cf28,
test_0380,TN3K,nodule,test,0380.jpg,0380.jpg,428,378,1,9726,0.06011719329476339,0.04174974378387068,72.30047081291332,45.33532982247935,acc57f1be7bc11fe7b822432ef762190,
test_0381,TN3K,nodule,test,0381.jpg,0381.jpg,425,378,1,33083,0.205932150638033,0.05393966676910093,59.9222007218147,43.76900093370681,c16014c1f5822d22b314c0d71104b9ca,
test_0382,TN3K,nodule,test,0382.jpg,0382.jpg,788,585,1,11276,0.02446093105991583,0.033001221762098576,36.6838706901051,32.163950713696906,eb0c735d84da61ef0042fb8ad49e4b4a,
test_0383,TN3K,nodule,test,0383.jpg,0383.jpg,982,643,1,10069,0.015946445030771618,0.11274069056452544,80.31552881215416,63.25457139870706,f2f55a74f922d6ac603127b061c61d1a,
test_0384,TN3K,nodule,test,0384.jpg,0384.jpg,500,371,2,10975,0.0591644204851752,0.07408410247445989,48.24728294136409,31.69200539083558,c263284a159a53f2b3cdf9343c9dd04d,
test_0385,TN3K,nodule,test,0385.jpg,0385.jpg,1283,746,2,149295,0.15598390167147624,0.21174369053143577,49.223577438917346,84.20007668855878,60447ebc7a2cb7dbb1fb510d6b0439b8,
test_0386,TN3K,nodule,test,0386.jpg,0386.jpg,1237,730,1,214645,0.2376994717666471,0.24344860443120073,62.7766009561397,101.54845239809083,ee46dafbd4521549b55fd5e2e761c84f,
test_0387,TN3K,nodule,test,0387.jpg,0387.jpg,878,704,1,5259,0.008508166804721475,0.1630888284794065,50.92377777964261,96.19876656657694,1a91b1675037cf542075838860b96ceb,
test_0388,TN3K,nodule,test,0388.jpg,0388.jpg,479,382,1,9678,0.0528916044551804,0.15587750962380892,87.86672342718886,74.4078468449759,1d06fe6af0833fb242118f5191408518,
test_0389,TN3K,nodule,test,0389.jpg,0389.jpg,419,387,1,9281,0.0572360671711285,0.05341649072772407,70.12213833635137,87.10973586674314,37076d20b94361a4364ffc325d8f1dae,
test_0390,TN3K,nodule,test,0390.jpg,0390.jpg,411,340,1,5490,0.03928724774581365,0.14146784457898923,85.37096148907762,85.86940031487048,a462421dfd85783a3dd81904068a3469,
test_0391,TN3K,nodule,test,0391.jpg,0391.jpg,1098,721,2,36337,0.04589987090384989,0.03659786699829732,22.140112049012654,12.942073471120105,5f81fc0934ff9b1f06248ed688d79929,
test_0392,TN3K,nodule,test,0392.jpg,0392.jpg,1095,726,1,10413,0.013098607494622438,0.04389613338643919,24.353160069900575,12.831557165679207,9aeba9bdb9618094604a5980238a75f0,
test_0393,TN3K,nodule,test,0393.jpg,0393.jpg,413,319,1,11809,0.0896339195579406,0.070008813107583,86.5444121080725,61.21827441991089,f1fa34cfcd025713641ebfd83e61b083,
test_0394,TN3K,nodule,test,0394.jpg,0394.jpg,413,313,1,1145,0.008857498704252374,0.02628431399140254,78.70103768442098,71.61458663716746,98828153c5445e8f7d6880bf71966e30,
test_0395,TN3K,nodule,test,0395.jpg,0395.jpg,480,352,1,793,0.00469341856060606,0.043274438129362866,170.9856218189945,38.35020714962121,fc5bfe0801522b7532df14f924f22db6,
test_0396,TN3K,nodule,test,0396.jpg,0396.jpg,400,357,1,13243,0.09273809523809524,0.184675423866053,123.05524108400215,94.568081232493,e75b84a62b8a0f014c6321dfda70042b,
test_0397,TN3K,nodule,test,0397.jpg,0397.jpg,984,741,1,3597,0.004933181922912346,0.08098251705914952,115.96580270007972,19.693485786072436,00726b1ffb6341e07d07dcabacab22b7,
test_0398,TN3K,nodule,test,0398.jpg,0398.jpg,979,731,1,77267,0.10796773278520616,0.04173065229693011,29.68125483735587,68.97604272485535,8f6b88b8aa162bdb87672810f9ffa16f,
test_0399,TN3K,nodule,test,0399.jpg,0399.jpg,410,326,1,2369,0.01772407601376627,0.09095872952811347,120.8757521412243,74.08066736495586,0f1e97e71487168587a290f200f00aaa,
test_0400,TN3K,nodule,test,0400.jpg,0400.jpg,982,762,1,19499,0.02605828802967857,0.15465352495455445,76.70714899739326,79.22703144795291,090bceb2db8f0199d8d70ea415d3c39e,
test_0401,TN3K,nodule,test,0401.jpg,0401.jpg,464,373,1,1569,0.00906559119903855,0.02679500579528802,141.58172898606136,76.53537256170843,379694c0e84e226bf3f8cad6b01db7e3,
test_0402,TN3K,nodule,test,0402.jpg,0402.jpg,477,314,1,9689,0.06468907316161251,0.0810901581728419,49.91483380436898,43.38667227496695,2b6968283b9b9e40aa2495c1fcc25385,
test_0403,TN3K,nodule,test,0403.jpg,0403.jpg,480,353,2,2903,0.017132908404154865,0.08371174870087186,92.50277596059843,46.643643767705385,63d2b5d62ba6f90e06b99e8967c91305,
test_0404,TN3K,nodule,test,0404.jpg,0404.jpg,464,346,1,1412,0.008795096671317521,0.021752126687469214,135.68571838312587,68.22339670121586,aa9d137e9c0dacbdafec13d87ba3b18e,
test_0405,TN3K,nodule,test,0405.jpg,0405.jpg,465,376,1,5364,0.030679478380233355,0.018822575984981372,77.77419577303374,68.058848089682,7158b13dddbe1eec684bdd904c659251,
test_0406,TN3K,nodule,test,0406.jpg,0406.jpg,466,376,1,21393,0.12209501415395854,0.16699930185657122,104.50504292140711,72.83395352022646,09380f72f23476a31983b4c3a8972555,
test_0407,TN3K,nodule,test,0407.jpg,0407.jpg,417,389,1,9763,0.06018629826216148,0.06181554825715551,59.320640836706296,82.19992232435132,88de00b87e90322562087db5bf2f8ad6,
test_0408,TN3K,nodule,test,0408.jpg,0408.jpg,1247,730,2,185502,0.20377893245158243,0.03887835693725603,54.80104951829208,61.39460952862212,b7b8a8bbba63d4942e22e08fdadb9764,
test_0409,TN3K,nodule,test,0409.jpg,0409.jpg,416,374,1,7938,0.05102067050596462,0.09110777320257193,81.64733406016552,33.125404925956396,e76a47c5ff3f4072135d4adf002869a6,
test_0410,TN3K,nodule,test,0410.jpg,0410.jpg,517,352,1,2443,0.01342425707754528,0.04078172723937528,76.73184102966124,28.268084007385266,84ba090fa4410cf48e1c9692dbdbbd2a,
test_0411,TN3K,nodule,test,0411.jpg,0411.jpg,991,704,1,89738,0.12862638748738647,0.07270892067526707,44.75183019642583,79.37740516925052,43c29cc781e08cbf924c851d13f3df91,
test_0412,TN3K,nodule,test,0412.jpg,0412.jpg,988,727,1,65253,0.09084669402847931,0.3353079483871866,64.56647944164644,83.05278750786606,01111b72283cede3e0e4f57570ae2659,
test_0413,TN3K,nodule,test,0413.jpg,0413.jpg,629,534,1,15707,0.04676288978998827,0.13267248614168908,83.89957281107428,48.47145162346749,6a8143c43bcc322afa1252c47bd852cd,
test_0414,TN3K,nodule,test,0414.jpg,0414.jpg,982,740,1,35931,0.049445423019761105,0.1311504705620384,45.48616359505814,61.61812489679088,6bf2060d6b2572ffa8680f88893baeab,
test_0415,TN3K,nodule,test,0415.jpg,0415.jpg,995,691,1,54444,0.07918608963776916,0.13272429965870033,51.5087170814576,91.95958664523776,827c5cc7a8ef0ed02475440ddcc1f18f,
test_0416,TN3K,nodule,test,0416.jpg,0416.jpg,508,332,1,8178,0.04848923252063372,0.13559368026470733,89.29045439134642,44.020183094583054,fcf20633e224a81dfecc8a663fd47056,
test_0417,TN3K,nodule,test,0417.jpg,0417.jpg,1098,772,1,51632,0.06091150183565031,0.18672370524925092,47.52543003954282,55.502164793265194,127398a2e8ca686d2d0d7ce54a45a327,
test_0418,TN3K,nodule,test,0418.jpg,0418.jpg,415,337,1,9888,0.07070179829108719,0.09251921008711958,61.93311564870493,34.532716027314,68debb50f0736d1598ec2833cd7e68c9,
test_0419,TN3K,nodule,test,0419.jpg,0419.jpg,432,366,1,2638,0.016684375632463066,0.15269069912825892,58.392630986735185,34.648091226472374,b44f99eb88eec122605fe85394424380,
test_0420,TN3K,nodule,test,0420.jpg,0420.jpg,416,367,1,11835,0.07751912596939844,0.03499962931567916,49.74270471592686,52.76985301823517,f282d5b5f60c09b6c740c472315ba352,
test_0421,TN3K,nodule,test,0421.jpg,0421.jpg,420,389,1,31930,0.19543395764475455,0.06523339489040321,70.48399281680997,71.01234545231975,409328c26b0c83351ee212da16668c66,
test_0422,TN3K,nodule,test,0422.jpg,0422.jpg,434,370,1,30723,0.19132519616390584,0.1376353460920135,52.905223570670124,86.23076970980196,e2fa3a5979a89760ab5822d65314016d,
test_0423,TN3K,nodule,test,0423.jpg,0423.jpg,434,381,1,13136,0.07944168269288919,0.08960884959827742,64.45223320980574,95.03169563481984,66c5f908e37529c571ec8d5a1fa442de,
test_0424,TN3K,nodule,test,0424.jpg,0424.jpg,1087,772,1,26954,0.032120062347765155,0.0793292293835062,65.5055868613734,28.718479343727804,3b4a313b20f47d69c299f6d8d14b589d,
